,Date,Category,Inventory Level,Units Sold,Units Ordered,Price,Competitor Pricing
1097,2022-08-08,Furniture,5934,3395,2007,52.79,52.4465
1098,2022-08-08,Groceries,5986,2427,2887,55.161249999999995,56.16625
1099,2022-08-08,Toys,4644,2965,1728,52.68882352941176,52.33470588235294
1100,2022-08-09,Clothing,4584,1959,1757,48.782105263157895,48.91736842105263
1101,2022-08-09,Electronics,4287,1763,2279,64.11125,63.151250000000005
1102,2022-08-09,Furniture,7237,2555,2990,62.74458333333334,62.470416666666665
1103,2022-08-09,Groceries,5240,2912,2064,62.76315789473684,63.84842105263157
1104,2022-08-09,Toys,4812,2344,2685,53.54045454545455,53.568636363636365
1105,2022-08-10,Clothing,5471,2048,1773,56.912777777777784,57.02666666666667
1106,2022-08-10,Electronics,8314,4385,2680,56.831199999999995,57.058
1107,2022-08-10,Furniture,3859,2202,1622,42.809375,42.69
1108,2022-08-10,Groceries,4554,2085,1882,62.9775,62.289375
1109,2022-08-10,Toys,7848,4974,2731,56.364399999999996,55.278800000000004
1110,2022-08-11,Clothing,5095,2093,2268,60.9695,60.80800000000001
1111,2022-08-11,Electronics,6499,3490,2901,56.834399999999995,56.5928
1112,2022-08-11,Furniture,5206,1821,1663,48.82235294117647,48.08588235294118
1113,2022-08-11,Groceries,6013,2476,2615,56.089130434782604,55.106521739130436
1114,2022-08-11,Toys,3899,1959,1729,52.98,53.193999999999996
1115,2022-08-12,Clothing,4849,2344,2477,61.93277777777777,62.83166666666667
1116,2022-08-12,Electronics,7113,3580,2923,59.345416666666665,58.42041666666666
1117,2022-08-12,Furniture,4371,2136,1172,52.42,53.5725
1118,2022-08-12,Groceries,3014,1059,1251,64.515,64.6225
1119,2022-08-12,Toys,9351,5063,2735,51.717666666666666,50.916666666666664
1120,2022-08-13,Clothing,4747,2555,2023,61.553124999999994,62.714375
1121,2022-08-13,Electronics,4793,2559,1806,51.59789473684211,52.10157894736842
1122,2022-08-13,Furniture,7531,3255,2815,53.309230769230766,52.973461538461535
1123,2022-08-13,Groceries,4958,2515,1951,55.938125,57.621875
1124,2022-08-13,Toys,6048,2884,2567,47.34869565217391,47.77652173913043
1125,2022-08-14,Clothing,5075,2514,2063,62.6075,63.5175
1126,2022-08-14,Electronics,4724,2475,1440,46.33117647058823,46.822941176470586
1127,2022-08-14,Furniture,6080,3677,2186,66.39826086956522,65.40608695652173
1128,2022-08-14,Groceries,3787,1491,1867,55.06466666666667,55.34066666666667
1129,2022-08-14,Toys,7453,3855,2651,55.007600000000004,54.84479999999999
1130,2022-08-15,Clothing,4107,1673,2319,56.12882352941176,55.28411764705883
1131,2022-08-15,Electronics,3108,1788,1322,36.04666666666667,35.839333333333336
1132,2022-08-15,Furniture,4959,2701,2098,46.9955,46.774
1133,2022-08-15,Groceries,5904,2807,2858,57.0424,55.7532
1134,2022-08-15,Toys,7461,3672,2120,53.39391304347826,53.12739130434783
1135,2022-08-16,Clothing,6408,3591,2128,54.45285714285714,56.598571428571425
1136,2022-08-16,Electronics,4175,1751,1570,45.33666666666667,44.89
1137,2022-08-16,Furniture,6217,3489,2768,61.940416666666664,61.42083333333333
1138,2022-08-16,Groceries,5793,2475,2099,61.11333333333334,61.50285714285714
1139,2022-08-16,Toys,4440,2547,1813,50.80875,50.35375
1140,2022-08-17,Clothing,6952,3433,2465,45.88333333333333,45.59833333333333
1141,2022-08-17,Electronics,5152,2557,1784,54.74823529411765,54.171176470588236
1142,2022-08-17,Furniture,4817,2668,2026,45.14578947368421,45.699473684210524
1143,2022-08-17,Groceries,4875,2464,1786,55.120588235294115,55.89
1144,2022-08-17,Toys,6411,3742,2182,59.72826086956522,60.10217391304347
1145,2022-08-18,Clothing,5463,2910,2284,41.2525,41.4185
1146,2022-08-18,Electronics,4391,2299,1538,67.102,67.322
1147,2022-08-18,Furniture,6460,3404,2931,54.52739130434783,54.162608695652175
1148,2022-08-18,Groceries,5584,3168,2673,60.95416666666667,60.33541666666667
1149,2022-08-18,Toys,5133,2332,2221,45.80777777777777,45.10666666666666
1150,2022-08-19,Clothing,3618,1063,1516,53.1023076923077,52.96153846153846
1151,2022-08-19,Electronics,8151,3614,3450,44.32448275862069,43.79827586206897
1152,2022-08-19,Furniture,5706,3249,2437,58.355999999999995,58.741499999999995
1153,2022-08-19,Groceries,4725,2665,1365,60.29764705882353,59.99941176470588
1154,2022-08-19,Toys,6673,3447,2762,59.04761904761905,58.37142857142857
1155,2022-08-20,Clothing,4914,2066,2049,64.35000000000001,65.34823529411766
1156,2022-08-20,Electronics,3210,1233,1611,55.95846153846154,54.892307692307696
1157,2022-08-20,Furniture,5833,2927,1833,59.94944444444444,60.33166666666667
1158,2022-08-20,Groceries,6392,2395,2454,64.2752,64.68560000000001
1159,2022-08-20,Toys,7204,3171,2679,44.49555555555555,44.01555555555556
1160,2022-08-21,Clothing,4505,1982,1444,59.98647058823529,59.06647058823529
1161,2022-08-21,Electronics,6291,2372,2309,54.3095,55.208000000000006
1162,2022-08-21,Furniture,5232,3145,1582,61.614210526315794,62.60105263157895
1163,2022-08-21,Groceries,7387,3506,3139,49.5908,49.915600000000005
1164,2022-08-21,Toys,5401,1183,2185,47.6321052631579,47.62263157894737
1165,2022-08-22,Clothing,6330,3384,3019,58.036249999999995,59.08583333333333
1166,2022-08-22,Electronics,5256,2523,2511,56.82333333333333,56.56904761904762
1167,2022-08-22,Furniture,6841,3337,3156,55.14071428571429,54.709999999999994
1168,2022-08-22,Groceries,3323,1666,1104,43.56363636363636,43.53727272727273
1169,2022-08-22,Toys,3422,1444,1887,58.201875,58.126875
1170,2022-08-23,Clothing,5719,3399,1962,60.3678947368421,60.554210526315785
1171,2022-08-23,Electronics,6300,2846,2579,62.520833333333336,61.911249999999995
1172,2022-08-23,Furniture,5122,2738,2742,58.71190476190476,59.06142857142857
1173,2022-08-23,Groceries,4173,1634,1733,61.92875,60.76875
1174,2022-08-23,Toys,4514,2393,2454,54.924,54.636
1175,2022-08-24,Clothing,4249,1860,1773,54.56133333333333,54.531333333333336
1176,2022-08-24,Electronics,6113,2844,2535,56.5696,57.7296
1177,2022-08-24,Furniture,5325,2786,1942,53.367777777777775,53.349444444444444
1178,2022-08-24,Groceries,5500,2488,2255,54.74578947368421,55.05631578947368
1179,2022-08-24,Toys,6914,3290,2234,60.18478260869565,60.5591304347826
1180,2022-08-25,Clothing,6623,2941,2426,57.607619047619046,58.15238095238095
1181,2022-08-25,Electronics,4255,2180,1902,61.5664705882353,60.53882352941177
1182,2022-08-25,Furniture,4800,2520,2748,52.20173913043479,51.166956521739124
1183,2022-08-25,Groceries,5676,3793,2286,54.8890909090909,54.947272727272725
1184,2022-08-25,Toys,4371,2488,1413,62.4,62.917647058823526
1185,2022-08-26,Clothing,6531,3116,2857,53.25217391304348,54.34260869565218
1186,2022-08-26,Electronics,7142,3077,2950,53.468333333333334,54.555
1187,2022-08-26,Furniture,6224,2975,2690,53.88818181818181,53.67909090909091
1188,2022-08-26,Groceries,4437,2239,1796,54.545,54.84625
1189,2022-08-26,Toys,4683,2215,1639,47.407333333333334,47.638
1190,2022-08-27,Clothing,6467,3782,2156,53.0985,53.6025
1191,2022-08-27,Electronics,5077,2902,1825,52.969375,54.2225
1192,2022-08-27,Furniture,3193,1577,1712,51.31384615384616,51.57000000000001
1193,2022-08-27,Groceries,7703,4259,2597,59.14333333333333,59.57259259259259
1194,2022-08-27,Toys,6426,2927,2748,45.52375,45.572916666666664
1195,2022-08-28,Clothing,4423,2446,1901,48.818333333333335,47.846111111111114
1196,2022-08-28,Electronics,4840,3039,1783,55.19631578947369,54.65368421052632
1197,2022-08-28,Furniture,5320,2611,1901,60.7765,60.474000000000004
1198,2022-08-28,Groceries,8297,4231,2714,50.955200000000005,51.216
1199,2022-08-28,Toys,5133,2954,2013,45.03666666666666,44.053333333333335
1200,2022-08-29,Clothing,4232,1667,1918,46.72875,46.836875
1201,2022-08-29,Electronics,4070,2121,2014,49.27470588235294,48.49588235294118
1202,2022-08-29,Furniture,7281,3658,2671,58.7508,58.818000000000005
1203,2022-08-29,Groceries,5666,3359,2148,49.769,49.715999999999994
1204,2022-08-29,Toys,6140,2442,2402,57.61636363636364,57.233181818181826
1205,2022-08-30,Clothing,6659,2960,2728,46.181739130434785,46.33869565217391
1206,2022-08-30,Electronics,4728,2251,1844,59.095625,58.684375
1207,2022-08-30,Furniture,4990,2799,1606,51.23105263157895,50.955263157894734
1208,2022-08-30,Groceries,5792,3075,3154,57.97222222222222,57.912222222222226
1209,2022-08-30,Toys,3805,2161,1744,56.62133333333333,56.75533333333333
1210,2022-08-31,Clothing,5456,3469,3062,48.963913043478264,48.72260869565217
1211,2022-08-31,Electronics,5989,2647,2843,62.748636363636365,63.06818181818182
1212,2022-08-31,Furniture,7584,2878,2977,56.36407407407407,56.85925925925926
1213,2022-08-31,Groceries,3724,2582,1686,48.58,48.28923076923077
1214,2022-08-31,Toys,4026,1693,1871,52.83133333333333,53.077999999999996
1215,2022-09-01,Clothing,6230,3141,3422,50.36333333333334,50.651250000000005
1216,2022-09-01,Electronics,6786,3585,2319,60.43125,60.899166666666666
1217,2022-09-01,Furniture,4375,2124,1948,67.37263157894736,66.22105263157896
1218,2022-09-01,Groceries,5286,3015,2022,45.866875,46.860625
1219,2022-09-01,Toys,5342,2187,1549,59.24,59.15588235294118
1220,2022-09-02,Clothing,4937,3029,1874,49.39388888888889,49.32888888888888
1221,2022-09-02,Electronics,7078,3794,2594,58.300370370370366,57.97481481481481
1222,2022-09-02,Furniture,5005,2488,2108,58.27263157894737,58.23736842105263
1223,2022-09-02,Groceries,7278,3640,2681,56.77565217391305,56.61739130434783
1224,2022-09-02,Toys,3981,1897,1213,51.87461538461538,52.03846153846154
1225,2022-09-03,Clothing,4601,1953,2129,52.979473684210525,53.00894736842105
1226,2022-09-03,Electronics,6405,2924,2644,58.21217391304347,57.61869565217391
1227,2022-09-03,Furniture,5272,2513,1830,52.188235294117646,51.62529411764706
1228,2022-09-03,Groceries,4693,2469,1982,55.57055555555556,55.54777777777778
1229,2022-09-03,Toys,6674,3208,2990,60.82826086956521,62.11608695652174
1230,2022-09-04,Clothing,8207,4667,2824,57.53769230769231,58.08653846153846
1231,2022-09-04,Electronics,4814,2622,2492,62.462222222222216,62.30722222222222
1232,2022-09-04,Furniture,5522,3192,1612,58.82066666666666,59.85
1233,2022-09-04,Groceries,6606,3004,2485,59.2925925925926,59.811851851851856
1234,2022-09-04,Toys,4005,2010,1729,55.58142857142857,54.654999999999994
1235,2022-09-05,Clothing,4389,1864,1385,47.596428571428575,46.666428571428575
1236,2022-09-05,Electronics,4854,2338,2194,61.92999999999999,62.509
1237,2022-09-05,Furniture,6542,3572,2485,52.28478260869565,52.14434782608696
1238,2022-09-05,Groceries,6540,2758,2017,65.94227272727272,65.19590909090908
1239,2022-09-05,Toys,6119,3062,2252,52.3,52.488571428571426
1240,2022-09-06,Clothing,5250,1955,3053,46.38791666666666,46.392500000000005
1241,2022-09-06,Electronics,7815,3631,2584,62.50652173913044,62.971304347826084
1242,2022-09-06,Furniture,6266,3634,2262,56.50380952380952,56.17238095238095
1243,2022-09-06,Groceries,4420,2410,2120,56.557647058823534,55.34882352941176
1244,2022-09-06,Toys,3837,1789,1674,61.867333333333335,62.013333333333335
1245,2022-09-07,Clothing,6047,3439,2068,55.14173913043478,55.20608695652174
1246,2022-09-07,Electronics,3800,2198,1557,58.564,58.52733333333333
1247,2022-09-07,Furniture,4837,2548,1920,46.93714285714286,48.11571428571429
1248,2022-09-07,Groceries,7254,3702,2666,52.55083333333334,51.39125000000001
1249,2022-09-07,Toys,4136,1725,2030,45.641176470588235,45.790588235294116
1250,2022-09-08,Clothing,5091,3162,1753,46.996875,46.92
1251,2022-09-08,Electronics,4957,2464,1458,66.61941176470589,66.41294117647058
1252,2022-09-08,Furniture,7256,3261,3184,53.27307692307692,53.85153846153845
1253,2022-09-08,Groceries,4632,1905,2199,40.372,39.5095
1254,2022-09-08,Toys,5260,3175,2693,46.92285714285714,47.10142857142857
1255,2022-09-09,Clothing,5108,2607,2104,50.288947368421056,50.04052631578947
1256,2022-09-09,Electronics,5304,2559,2033,73.99529411764706,73.95529411764706
1257,2022-09-09,Furniture,5910,3016,2404,57.44826086956522,58.146956521739135
1258,2022-09-09,Groceries,6597,3543,2812,56.09458333333333,56.041666666666664
1259,2022-09-09,Toys,3983,2053,1849,51.56588235294117,50.88764705882353
1260,2022-09-10,Clothing,5059,2508,1595,53.260588235294115,52.06
1261,2022-09-10,Electronics,5929,2953,2585,46.64545454545455,45.555454545454545
1262,2022-09-10,Furniture,4333,2132,1492,48.5,48.47375
1263,2022-09-10,Groceries,6550,3172,3019,54.57222222222222,54.42370370370371
1264,2022-09-10,Toys,4599,2539,1871,54.97777777777778,55.465555555555554
1265,2022-09-11,Clothing,4764,1773,1927,61.400000000000006,60.757368421052625
1266,2022-09-11,Electronics,2849,1493,1129,58.74545454545454,57.61909090909091
1267,2022-09-11,Furniture,7231,3494,3316,54.93038461538462,54.96807692307693
1268,2022-09-11,Groceries,8113,3624,2589,49.69518518518518,50.09407407407407
1269,2022-09-11,Toys,4767,2684,2032,67.43941176470588,66.42058823529412
1270,2022-09-12,Clothing,5358,2949,1577,50.48875,51.3125
1271,2022-09-12,Electronics,4058,1470,1909,48.963750000000005,48.468125
1272,2022-09-12,Furniture,6363,2382,2401,59.549523809523805,60.21047619047619
1273,2022-09-12,Groceries,7088,3560,2959,63.217600000000004,63.1404
1274,2022-09-12,Toys,7193,4005,1975,60.21272727272728,60.83
1275,2022-09-13,Clothing,3183,2115,1704,58.440000000000005,59.03923076923077
1276,2022-09-13,Electronics,6782,3146,2506,51.40863636363636,51.06227272727272
1277,2022-09-13,Furniture,4922,2437,1879,59.591499999999996,60.153
1278,2022-09-13,Groceries,6579,3774,3162,62.23,62.346666666666664
1279,2022-09-13,Toys,6085,3218,2318,53.75,54.22095238095238
1280,2022-09-14,Clothing,6314,3546,2505,56.660000000000004,57.02434782608695
1281,2022-09-14,Electronics,4649,2216,2327,58.981578947368426,59.2378947368421
1282,2022-09-14,Furniture,4954,2001,2090,52.46055555555555,53.35722222222223
1283,2022-09-14,Groceries,5650,2898,2763,51.91916666666666,52.020833333333336
1284,2022-09-14,Toys,4501,2700,1635,55.769375,56.383125
1285,2022-09-15,Clothing,5885,2203,2218,57.35318181818182,57.08727272727273
1286,2022-09-15,Electronics,5502,2927,2898,56.57636363636364,56.24136363636364
1287,2022-09-15,Furniture,5167,3251,1916,46.654736842105265,46.316315789473684
1288,2022-09-15,Groceries,4274,2245,1903,49.670625,49.65875
1289,2022-09-15,Toys,5585,3275,2288,55.80428571428572,54.791428571428575
1290,2022-09-16,Clothing,6628,2647,2787,55.4816,55.1452
1291,2022-09-16,Electronics,4558,2566,1933,56.159000000000006,55.935500000000005
1292,2022-09-16,Furniture,4984,2162,2295,57.83444444444444,58.07388888888889
1293,2022-09-16,Groceries,4259,2497,1851,56.17111111111112,56.23388888888889
1294,2022-09-16,Toys,5185,2602,2452,47.91473684210526,48.36736842105263
1295,2022-09-17,Clothing,6586,3088,2434,50.80772727272727,50.45227272727273
1296,2022-09-17,Electronics,6783,2813,2696,62.455200000000005,62.9292
1297,2022-09-17,Furniture,4524,2045,1685,44.050714285714285,44.62642857142857
1298,2022-09-17,Groceries,6872,3214,2114,56.400999999999996,56.2405
1299,2022-09-17,Toys,4951,2446,2157,68.07631578947368,67.18631578947368
1300,2022-09-18,Clothing,4551,2446,1944,44.42352941176471,45.858823529411765
1301,2022-09-18,Electronics,6221,3589,2150,56.21619047619048,56.33238095238095
1302,2022-09-18,Furniture,5583,2346,2195,54.04052631578947,55.63473684210526
1303,2022-09-18,Groceries,4797,2989,2042,52.29789473684211,52.95368421052632
1304,2022-09-18,Toys,5450,2574,2558,60.26499999999999,59.615
1305,2022-09-19,Clothing,6504,3492,2605,60.9824,60.1808
1306,2022-09-19,Electronics,6744,3025,2490,51.05681818181818,51.60318181818182
1307,2022-09-19,Furniture,4785,3067,1560,60.38444444444445,60.32111111111111
1308,2022-09-19,Groceries,5551,3021,2289,55.452999999999996,55.682500000000005
1309,2022-09-19,Toys,3529,1701,1533,60.56466666666667,60.952
1310,2022-09-20,Clothing,6142,2639,2257,54.65714285714286,56.14190476190476
1311,2022-09-20,Electronics,4983,1776,1789,61.98705882352941,62.28
1312,2022-09-20,Furniture,6344,2892,2207,61.50818181818182,61.66454545454545
1313,2022-09-20,Groceries,6337,2836,1997,53.644000000000005,52.7975
1314,2022-09-20,Toys,5503,2126,2402,64.55199999999999,63.95649999999999
1315,2022-09-21,Clothing,4617,1632,1455,58.945625,59.419375
1316,2022-09-21,Electronics,5860,2350,2777,61.88454545454545,61.42363636363636
1317,2022-09-21,Furniture,5958,2863,2318,60.27590909090909,59.73363636363637
1318,2022-09-21,Groceries,6883,2892,2582,56.037619047619046,56.55238095238095
1319,2022-09-21,Toys,5762,2136,2399,60.8878947368421,61.23894736842105
1320,2022-09-22,Clothing,3992,2145,1656,58.294444444444444,58.95722222222222
1321,2022-09-22,Electronics,4750,1678,2116,60.0,61.0905
1322,2022-09-22,Furniture,7281,3771,2639,57.339615384615385,57.73423076923076
1323,2022-09-22,Groceries,4367,2111,1681,55.663333333333334,56.458666666666666
1324,2022-09-22,Toys,6376,2786,2624,62.16761904761905,61.94761904761905
1325,2022-09-23,Clothing,5431,2988,2007,63.843636363636364,63.78545454545454
1326,2022-09-23,Electronics,6744,3640,2727,43.4112,42.7492
1327,2022-09-23,Furniture,5514,2288,1821,59.17823529411765,59.224705882352936
1328,2022-09-23,Groceries,4051,2434,1646,61.833571428571425,60.43928571428571
1329,2022-09-23,Toys,7027,3622,2580,68.56,67.5040909090909
1330,2022-09-24,Clothing,8253,3536,3270,60.61419354838709,60.516129032258064
1331,2022-09-24,Electronics,5293,2679,1778,50.830555555555556,51.59166666666667
1332,2022-09-24,Furniture,5960,2713,2453,51.967727272727274,52.083181818181814
1333,2022-09-24,Groceries,4188,2494,1319,59.652857142857144,60.23285714285714
1334,2022-09-24,Toys,3862,2113,1478,55.62733333333333,54.956
1335,2022-09-25,Clothing,6583,2944,2633,55.666,54.677
1336,2022-09-25,Electronics,6283,2849,2660,52.41772727272728,51.50363636363636
1337,2022-09-25,Furniture,7372,3470,2890,57.66655172413793,57.781724137931036
1338,2022-09-25,Groceries,5230,2378,1496,46.59058823529411,46.96764705882353
1339,2022-09-25,Toys,2975,1470,1341,54.7825,54.68833333333333
1340,2022-09-26,Clothing,5461,2784,2621,45.1,44.02047619047619
1341,2022-09-26,Electronics,5197,2500,1505,59.25875,59.23625
1342,2022-09-26,Furniture,3190,1249,1455,54.980000000000004,55.060769230769225
1343,2022-09-26,Groceries,9567,4055,3219,53.81290322580645,53.23290322580645
1344,2022-09-26,Toys,5190,3170,2366,45.53947368421053,46.206315789473685
1345,2022-09-27,Clothing,9133,5227,3264,59.23586206896552,59.653103448275864
1346,2022-09-27,Electronics,4821,1762,2057,60.04375,60.0775
1347,2022-09-27,Furniture,3430,1265,1123,63.572307692307696,64.11076923076924
1348,2022-09-27,Groceries,6018,2329,2282,53.3115,53.391999999999996
1349,2022-09-27,Toys,5856,3143,2906,52.29363636363637,51.17090909090909
1350,2022-09-28,Clothing,6342,3346,2216,47.031,46.3895
1351,2022-09-28,Electronics,8559,4670,3137,58.423571428571435,58.28964285714286
1352,2022-09-28,Furniture,3813,2155,2290,67.85941176470588,67.54352941176471
